,rospy+AF8-node+AF8-type,log+AF8-severity,date+AF8-time,node+AF8-name,node+AF8-log
0,rospy.client,INFO,+ACI-2023+AC0-11+AC0-11 15:00:26,606+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-26727+AF0-+ACI-
3258,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:03,957+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
3259,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:04,005+ACI-,topic+AFs-/robot/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
3260,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:04,031+ACI-,Robot,Enabled
3261,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:04,176+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,+ACI-adding connection to +AFs-/end+AF8-effector+AF8-io+AF0-, count 0+ACI-
3262,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:04,177+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
3263,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:17,319+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg-+ACI-
3264,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:19,428+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg- command+ACI-
3265,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:20,630+ACI-,Command,+ACI-Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Started Executing guarded move to joint position, timeout +AD0- 5.0+ACI-
3266,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:21,805+ACI-,Command,Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Successfully executed guarded move to joint position
3267,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:21,833+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Querying desired pose in base frame of sawyer
3268,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:21,860+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:38335/+AF0-, count 0+ACI-
3269,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:21,863+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:40814/+AF0-, count 1+ACI-
3270,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:21,864+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:38335/+AF0-, count 0+ACI-
3271,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:21,864+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:57560/+AF0-, count 2+ACI-
3272,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:21,868+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:41735/+AF0-, count 1+ACI-
3273,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:21,869+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:34039/+AF0-, count 2+ACI-
3274,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:21,871+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:33873/+AF0-, count 3+ACI-
3275,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:26,871+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3276,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:27,885+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3277,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:28,904+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3278,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:29,923+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3279,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:30,938+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3280,rosout,ERROR,+ACI-2023+AC0-11+AC0-30 22:04:51,745+ACI-,Error,processing request:
3281,rospy.core,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,224+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
3282,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,239+ACI-,topic+AFs-/rosout+AF0-,removing connection to /rosout
3283,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,239+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,removing connection to /realtime+AF8-loop
3284,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,240+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,removing connection to /realtime+AF8-loop
3285,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,240+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,removing connection to /realtime+AF8-loop
3286,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,240+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,removing connection to /end+AF8-effector+AF8-io
3287,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,241+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,removing connection to /realtime+AF8-loop
3288,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,241+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
3289,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,242+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
3290,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,243+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
3291,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,244+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
3292,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,244+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
3293,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,244+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
3294,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,244+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:37809/
3295,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,245+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:37809/
3296,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,245+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:37809/
3297,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,245+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:37809/
3298,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,246+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:37809/
3299,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,246+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:37809/
3300,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,246+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,removing connection to http://021708CP00107.local:37809/
3301,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,246+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:43604/
3302,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,247+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:43604/
3303,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,248+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:38335/
3304,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,249+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:38335/
3305,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,249+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:40814/
3306,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,251+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:57560/
3307,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,253+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:33873/
3308,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,253+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://192.168.50.94:38335/
3309,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,254+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:41735/
3310,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,254+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:41735/
3311,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,254+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:34039/
3312,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,254+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:34039/
3313,rospy.core,INFO,+ACI-2023+AC0-11+AC0-30 22:04:52,826+ACI-,signal+AF8-shutdown,+AFs-atexit+AF0-
3314,rospy.client,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,535+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-284838+AF0-+ACI-
3315,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,536+ACI-,XML+AC0-RPC,server binding to 0.0.0.0:0
3316,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,536+ACI-,Started,XML+AC0-RPC server +AFs-http://192.168.50.94:41961/+AF0-
3317,rospy.init,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,536+ACI-,ROS,Slave URI: +AFs-http://192.168.50.94:41961/+AF0-
3318,rospy.impl.masterslave,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,536+ACI-,+AF8-ready:,http://192.168.50.94:41961/
3319,rospy.registration,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,537+ACI-,Registering,with master node http://021708CP00107.local:11311
3320,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,543+ACI-,xml,rpc node: starting XML+AC0-RPC server
3321,rospy.init,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,637+ACI-,registered,with master
3322,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,637+ACI-,initializing,/rosout core topic
3323,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,651+ACI-,connected,to core topic /rosout
3324,rospy.simtime,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,658+ACI-,/use+AF8-sim+AF8-time,+ACI-is not set, will not subscribe to simulated time +AFs-/clock+AF0- topic+ACI-
3325,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,715+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
3326,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,774+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
3327,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,776+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
3328,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,779+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 1+ACI-
3329,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,780+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
3330,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,813+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
3331,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,884+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
3332,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,945+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
3333,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,959+ACI-,topic+AFs-/rosout+AF0-,+ACI-adding connection to +AFs-/rosout+AF0-, count 0+ACI-
3334,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,960+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
3335,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,986+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
3336,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,987+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
3337,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:55,988+ACI-,topic+AFs-/robot/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
3338,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:04:56,011+ACI-,Robot,Enabled
3339,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:56,167+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,+ACI-adding connection to +AFs-/end+AF8-effector+AF8-io+AF0-, count 0+ACI-
3340,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:04:56,253+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
3341,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:02,241+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg-+ACI-
3342,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:04,351+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg- command+ACI-
3343,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:05,551+ACI-,Command,+ACI-Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Started Executing guarded move to joint position, timeout +AD0- 5.0+ACI-
3344,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:06,726+ACI-,Command,Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Successfully executed guarded move to joint position
3345,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:06,738+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Querying desired pose in base frame of sawyer
3346,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:06,769+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:57560/+AF0-, count 0+ACI-
3347,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:06,774+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:38335/+AF0-, count 1+ACI-
3348,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:06,777+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:40814/+AF0-, count 1+ACI-
3349,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:06,780+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:38335/+AF0-, count 0+ACI-
3350,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:06,787+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:41735/+AF0-, count 1+ACI-
3351,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:06,794+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:33873/+AF0-, count 3+ACI-
3352,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:06,797+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:34039/+AF0-, count 2+ACI-
3353,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:11,777+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3354,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:12,798+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3355,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:13,813+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3356,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:14,831+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3357,rosout,INFO,+ACI-2023+AC0-11+AC0-30 22:05:15,845+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
3358,rosout,ERROR,+ACI-2023+AC0-11+AC0-30 22:05:49,433+ACI-,Error,processing request:
3359,rospy.core,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,764+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
3360,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,778+ACI-,topic+AFs-/rosout+AF0-,removing connection to /rosout
3361,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,778+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,removing connection to /realtime+AF8-loop
3362,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,778+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,removing connection to /realtime+AF8-loop
3363,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,779+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,removing connection to /realtime+AF8-loop
3364,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,779+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,removing connection to /end+AF8-effector+AF8-io
3365,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,780+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,removing connection to /realtime+AF8-loop
3366,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,780+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
3367,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,781+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
3368,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,783+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
3369,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,784+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
3370,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,792+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:37809/
3371,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,792+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:37809/
3372,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,795+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
3373,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,795+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
3374,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,795+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:37809/
3375,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,795+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:37809/
3376,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,796+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:37809/
3377,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,796+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,removing connection to http://021708CP00107.local:37809/
3378,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,796+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:43604/
3379,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,796+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:43604/
3380,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,797+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:57560/
3381,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,797+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:38335/
3382,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,797+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:38335/
3383,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,797+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:40814/
3384,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,797+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:33873/
3385,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,798+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:33873/
3386,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,798+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://192.168.50.94:38335/
3387,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,798+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://192.168.50.94:38335/
3388,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,799+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:41735/
3389,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,799+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:41735/
3390,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,800+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:34039/
3391,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 22:05:49,800+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:34039/
3392,rospy.core,INFO,+ACI-2023+AC0-11+AC0-30 22:05:50,366+ACI-,signal+AF8-shutdown,+AFs-atexit+AF0-
3393,rospy.client,INFO,+ACI-2023+AC0-11+AC0-30 22:05:52,991+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-284993+AF0-+ACI-
3394,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 22:05:52,992+ACI-,XML+AC0-RPC,server binding to 0.0.0.0:0
3395,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 22:05:52,993+ACI-,Started,XML+AC0-RPC server +AFs-http://192.168.50.94:46799/+AF0-
3396,rospy.init,INFO,+ACI-2023+AC0-11+AC0-30 22:05:52,993+ACI-,ROS,Slave URI: +AFs-http://192.168.50.94:46799/+AF0-
